#  x       Model 1   Model 2   Model 3   Model 4 
 6.300000  0.951057 -0.891007  0.597888  0.797763
 6.400000  0.587785 -0.809017  0.602049  0.791900
 6.500000 -0.000000 -0.707107  0.599879  0.773127
 6.600000 -0.587785 -0.587785  0.591251  0.741546
 6.700000 -0.951057 -0.453990  0.576111  0.697478
 6.800000 -0.951057 -0.309017  0.554480  0.641459
 6.900000 -0.587785 -0.156434  0.526455  0.574232
 7.000000 -0.000000 -0.000000  0.492209  0.496736
 7.100000  0.587785  0.156434  0.451988  0.410097
 7.200000  0.951057  0.309017  0.406113  0.315605
 7.300000  0.951057  0.453990  0.354972  0.214700
 7.400000  0.587785  0.587785  0.299020  0.108944
 7.500000  0.000000  0.707107  0.238775  0.000000
 7.600000 -0.587785  0.809017  0.174812 -0.110395
 7.700000 -0.951057  0.891007  0.107753 -0.220461
 7.800000 -0.951057  0.951057  0.038269 -0.328402
 7.900000 -0.587785  0.987688 -0.032934 -0.432435
 8.000000 -0.000000  1.000000 -0.105120 -0.530823
 8.100000  0.587785  0.987688 -0.177531 -0.621901
 8.200000  0.951057  0.951057 -0.249394 -0.704106
 8.300000  0.951057  0.891007 -0.319934 -0.776003
 8.400000  0.587785  0.809017 -0.388376 -0.836313
 8.500000 -0.000000  0.707107 -0.453957 -0.883930
 8.600000 -0.587785  0.587785 -0.515937 -0.917946
 8.700000 -0.951057  0.453990 -0.573603 -0.937665
 8.800000 -0.951057  0.309017 -0.626280 -0.942619
 8.900000 -0.587785  0.156434 -0.673336 -0.932574
 9.000000 -0.000000  0.000000 -0.714194 -0.907539
 9.100000  0.587785 -0.156434 -0.748334 -0.867767
 9.200000  0.951057 -0.309017 -0.775302 -0.813753
 9.300000  0.951057 -0.453990 -0.794716 -0.746229
 9.400000  0.587785 -0.587785 -0.806270 -0.666152
 9.500000  0.000000 -0.707107 -0.809736 -0.574692
 9.600000 -0.587785 -0.809017 -0.804972 -0.473213
 9.700000 -0.951057 -0.891007 -0.791921 -0.363255
 9.800000 -0.951057 -0.951057 -0.770612 -0.246508
 9.900000 -0.587785 -0.987688 -0.741164 -0.124786
10.000000 -0.000000 -1.000000 -0.703783 -0.000000
10.100000  0.587785 -0.987688 -0.658760  0.125875
10.200000  0.951057 -0.951057 -0.606472  0.250829
10.300000  0.951057 -0.891007 -0.547374  0.372850
10.400000  0.587785 -0.809017 -0.482000  0.489960
10.500000 -0.000000 -0.707107 -0.410955  0.600240
10.600000 -0.587785 -0.587785 -0.334909  0.701870
10.700000 -0.951057 -0.453990 -0.254594  0.793154
10.800000 -0.951057 -0.309017 -0.170791  0.872549
10.900000 -0.587785 -0.156434 -0.084328  0.938692
11.000000 -0.000000 -0.000000  0.003932  0.990423
11.100000  0.587785  0.156434  0.093099  1.026807
11.200000  0.951057  0.309017  0.182263  1.047148
11.300000  0.951057  0.453990  0.270508  1.051000
11.400000  0.587785  0.587785  0.356916  1.038184
11.500000  0.000000  0.707107  0.440581  1.008784
11.600000 -0.587785  0.809017  0.520618  0.963150
11.700000 -0.951057  0.891007  0.596169  0.901899
11.800000 -0.951057  0.951057  0.666416  0.825899
11.900000 -0.587785  0.987688  0.730590  0.736263
12.000000 -0.000000  1.000000  0.787975  0.634327
12.100000  0.587785  0.987688  0.837922  0.521636
12.200000  0.951057  0.951057  0.879852  0.399916
12.300000  0.951057  0.891007  0.913264  0.271048
12.400000  0.587785  0.809017  0.937741  0.137042
12.500000 -0.000000  0.707107  0.952953  0.000000
12.600000 -0.587785  0.587785  0.958666 -0.137913
12.700000 -0.951057  0.453990  0.954740 -0.274505
12.800000 -0.951057  0.309017  0.941134 -0.407591
12.900000 -0.587785  0.156434  0.917905 -0.535031
13.000000  0.000000 -0.000000  0.885211 -0.654759
13.100000  0.587785 -0.156434  0.843308 -0.764825
13.200000  0.951057 -0.309017  0.792549 -0.863417
13.300000  0.951057 -0.453990  0.733380 -0.948899
13.400000  0.587785 -0.587785  0.666338 -1.019835
13.500000  0.000000 -0.707107  0.592044 -1.075011
13.600000 -0.587785 -0.809017  0.511198 -1.113461
13.700000 -0.951057 -0.891007  0.424572 -1.134478
13.800000 -0.951057 -0.951057  0.333005 -1.137630
13.900000 -0.587785 -0.987688  0.237389 -1.122769
14.000000 -0.000000 -1.000000  0.138668 -1.090033
14.100000  0.587785 -0.987688  0.037821 -1.039845
14.200000  0.951057 -0.951057 -0.064142 -0.972909
14.300000  0.951057 -0.891007 -0.166194 -0.890202
14.400000  0.587785 -0.809017 -0.267300 -0.792954
14.500000 -0.000000 -0.707107 -0.366426 -0.682635
14.600000 -0.587785 -0.587785 -0.462553 -0.560931
14.700000 -0.951057 -0.453990 -0.554685 -0.429718
14.800000 -0.951057 -0.309017 -0.641861 -0.291032
14.900000 -0.587785 -0.156434 -0.723163 -0.147039
15.000000 -0.000000 -0.000000 -0.797728 -0.000000
15.100000  0.587785  0.156434 -0.864756  0.147765
15.200000  0.951057  0.309017 -0.923519  0.293913
15.300000  0.951057  0.453990 -0.973368  0.436114
15.400000  0.587785  0.587785 -1.013741  0.572092
15.500000  0.000000  0.707107 -1.044168  0.699659
15.600000 -0.587785  0.809017 -1.064281  0.816750
15.700000 -0.951057  0.891007 -1.073810  0.921457
15.800000 -0.951057  0.951057 -1.072594  1.012060
15.900000 -0.587785  0.987688 -1.060579  1.087057
16.000000 -0.000000  1.000000 -1.037823  1.145186
16.100000  0.587785  0.987688 -1.004491  1.185450
16.200000  0.951057  0.951057 -0.960856  1.207128
16.300000  0.951057  0.891007 -0.907301  1.209796
16.400000  0.587785  0.809017 -0.844307  1.193326
16.500000 -0.000000  0.707107 -0.772457  1.157896
16.600000 -0.587785  0.587785 -0.692428  1.103987
16.700000 -0.951057  0.453990 -0.604979  1.032374
16.800000 -0.951057  0.309017 -0.510955  0.944117
16.900000 -0.587785  0.156434 -0.411267  0.840546
17.000000  0.000000 -0.000000 -0.306890  0.723240
17.100000  0.587785 -0.156434 -0.198854  0.594000
17.200000  0.951057 -0.309017 -0.088230  0.454828
17.300000  0.951057 -0.453990  0.023881  0.307890
17.400000  0.587785 -0.587785  0.136355  0.155482
17.500000 -0.000000 -0.707107  0.248057 -0.000000
17.600000 -0.587785 -0.809017  0.357857 -0.156104
17.700000 -0.951057 -0.891007  0.464638 -0.310358
17.800000 -0.951057 -0.951057  0.567306 -0.460310
17.900000 -0.587785 -0.987688  0.664804 -0.603567
18.000000  0.000000 -1.000000  0.756123 -0.737831
18.100000  0.587785 -0.987688  0.840310 -0.860940
18.200000  0.951057 -0.951057  0.916482 -0.970902
18.300000  0.951057 -0.891007  0.983830 -1.065923
18.400000  0.587785 -0.809017  1.041631 -1.144441
18.500000 -0.000000 -0.707107  1.089257 -1.205152
18.600000 -0.587785 -0.587785  1.126178 -1.247026
18.700000 -0.951057 -0.453990  1.151970 -1.269332
18.800000 -0.951057 -0.309017  1.166320 -1.271644
18.900000 -0.587785 -0.156434  1.169029 -1.253852
19.000000  0.000000  0.000000  1.160016 -1.216167
19.100000  0.587785  0.156434  1.139316 -1.159114
19.200000  0.951057  0.309017  1.107083 -1.083527
19.300000  0.951057  0.453990  1.063589 -0.990539
19.400000  0.587785  0.587785  1.009222 -0.881561
19.500000 -0.000000  0.707107  0.944478 -0.758263
19.600000 -0.587785  0.809017  0.869963 -0.622549
19.700000 -0.951057  0.891007  0.786384 -0.476525
19.800000 -0.951057  0.951057  0.694541 -0.322468
19.900000 -0.587785  0.987688  0.595324 -0.162789
20.000000  0.000000  1.000000  0.489698  0.000000
20.100000  0.587785  0.987688  0.378700  0.163334
20.200000  0.951057  0.951057  0.263421  0.324628
20.300000  0.951057  0.891007  0.145006  0.481321
20.400000  0.587785  0.809017  0.024631  0.630919
20.500000 -0.000000  0.707107 -0.096500  0.771030
20.600000 -0.587785  0.587785 -0.217172  0.899404
20.700000 -0.951057  0.453990 -0.336169  1.013973
20.800000 -0.951057  0.309017 -0.452287  1.112878
20.900000 -0.587785  0.156434 -0.564346  1.194504
21.000000  0.000000 -0.000000 -0.671202  1.257505
21.100000  0.587785 -0.156434 -0.771760  1.300826
21.200000  0.951057 -0.309017 -0.864984  1.323719
21.300000  0.951057 -0.453990 -0.949905  1.325758
21.400000  0.587785 -0.587785 -1.025638  1.306848
21.500000 -0.000000 -0.707107 -1.091385  1.267224
21.600000 -0.587785 -0.809017 -1.146445  1.207450
21.700000 -0.951057 -0.891007 -1.190224  1.128410
21.800000 -0.951057 -0.951057 -1.222238  1.031298
21.900000 -0.587785 -0.987688 -1.242119  0.917597
22.000000  0.000000 -1.000000 -1.249622  0.789056
22.100000  0.587785 -0.987688 -1.244625  0.647666
22.200000  0.951057 -0.951057 -1.227129  0.495626
22.300000  0.951057 -0.891007 -1.197266  0.335310
22.400000  0.587785 -0.809017 -1.155287  0.169231
22.500000 -0.000000 -0.707107 -1.101572 -0.000000
22.600000 -0.587785 -0.587785 -1.036615 -0.169715
22.700000 -0.951057 -0.453990 -0.961030 -0.337230
22.800000 -0.951057 -0.309017 -0.875536 -0.499889
22.900000 -0.587785 -0.156434 -0.780956 -0.655106
23.000000  0.000000  0.000000 -0.678210 -0.800404
23.100000  0.587785  0.156434 -0.568299 -0.933457
23.200000  0.951057  0.309017 -0.452302 -1.052127
23.300000  0.951057  0.453990 -0.331362 -1.154497
23.400000  0.587785  0.587785 -0.206679 -1.238904
23.500000 -0.000000  0.707107 -0.079489 -1.303963
23.600000 -0.587785  0.809017  0.048937 -1.348594
23.700000 -0.951057  0.891007  0.177314 -1.372036
23.800000 -0.951057  0.951057  0.304354 -1.373861
23.900000 -0.587785  0.987688  0.428775 -1.353983
24.000000  0.000000  1.000000  0.549319 -1.312659
24.100000  0.587785  0.987688  0.664764 -1.250486
24.200000  0.951057  0.951057  0.773933 -1.168394
24.300000  0.951057  0.891007  0.875709 -1.067628
24.400000  0.587785  0.809017  0.969046 -0.949734
24.500000 -0.000000  0.707107  1.052980 -0.816531
24.600000 -0.587785  0.587785  1.126637 -0.670088
24.700000 -0.951057  0.453990  1.189244 -0.512686
24.800000 -0.951057  0.309017  1.240138 -0.346786
24.900000 -0.587785  0.156434  1.278769 -0.174990
25.000000  0.000000 -0.000000  1.304712  0.000000
25.100000  0.587785 -0.156434  1.317666  0.175426
25.200000  0.951057 -0.309017  1.317459  0.348514
25.300000  0.951057 -0.453990  1.304053  0.516523
25.400000  0.587785 -0.587785  1.277540  0.676784
25.500000 -0.000000 -0.707107  1.238147  0.826744
25.600000 -0.587785 -0.809017  1.186229  0.964007
25.700000 -0.951057 -0.891007  1.122268  1.086372
25.800000 -0.951057 -0.951057  1.046870  1.191870
25.900000 -0.587785 -0.987688  0.960756  1.278792
26.000000  0.000000 -1.000000  0.864758  1.345720
26.100000  0.587785 -0.987688  0.759809  1.391548
26.200000  0.951057 -0.951057  0.646936  1.415503
26.300000  0.951057 -0.891007  0.527248  1.417154
26.400000  0.587785 -0.809017  0.401925  1.396423
26.500000 -0.000000 -0.707107  0.272207  1.353587
26.600000 -0.587785 -0.587785  0.139384  1.289271
26.700000 -0.951057 -0.453990  0.004778  1.204443
26.800000 -0.951057 -0.309017 -0.130266  1.100397
26.900000 -0.587785 -0.156434 -0.264393  0.978733
27.000000  0.000000  0.000000 -0.396257  0.841335
27.100000  0.587785  0.156434 -0.524528  0.690338
27.200000  0.951057  0.309017 -0.647910  0.528100
27.300000  0.951057  0.453990 -0.765151  0.357159
27.400000  0.587785  0.587785 -0.875058  0.180198
27.500000 -0.000000  0.707107 -0.976509 -0.000000
27.600000 -0.587785  0.809017 -1.068463 -0.180594
27.700000 -0.951057  0.891007 -1.149971 -0.358730
27.800000 -0.951057  0.951057 -1.220187 -0.531588
27.900000 -0.587785  0.987688 -1.278377 -0.696425
28.000000  0.000000  1.000000 -1.323923 -0.850618
28.100000  0.587785  0.987688 -1.356336 -0.991708
28.200000  0.951057  0.951057 -1.375255 -1.117436
28.300000  0.951057  0.891007 -1.380453 -1.225784
28.400000  0.587785  0.809017 -1.371842 -1.315002
28.500000 -0.000000  0.707107 -1.349472 -1.383640
28.600000 -0.587785  0.587785 -1.313531 -1.430570
28.700000 -0.951057  0.453990 -1.264343 -1.455005
28.800000 -0.951057  0.309017 -1.202366 -1.456513
28.900000 -0.587785  0.156434 -1.128189 -1.435021
29.000000  0.000000 -0.000000 -1.042524 -1.390823
29.100000  0.587785 -0.156434 -0.946200 -1.324570
29.200000  0.951057 -0.309017 -0.840154 -1.237264
29.300000  0.951057 -0.453990 -0.725425 -1.130241
29.400000  0.587785 -0.587785 -0.603142 -1.005153
29.500000 -0.000000 -0.707107 -0.474510 -0.863940
29.600000 -0.587785 -0.809017 -0.340803 -0.708800
29.700000 -0.951057 -0.891007 -0.203348 -0.542158
29.800000 -0.951057 -0.951057 -0.063514 -0.366623
29.900000 -0.587785 -0.987688  0.077304 -0.184951
30.000000  0.000000 -1.000000  0.217697 -0.000000
30.100000  0.587785 -0.987688  0.356256  0.185314
30.200000  0.951057 -0.951057  0.491588  0.368063
30.300000  0.951057 -0.891007  0.622331  0.545355
30.400000  0.587785 -0.809017  0.747161  0.714380
30.500000 -0.000000 -0.707107  0.864813  0.872450
30.600000 -0.587785 -0.587785  0.974092  1.017046
30.700000 -0.951057 -0.453990  1.073882  1.145860
30.800000 -0.951057 -0.309017  1.163160  1.256825
30.900000 -0.587785 -0.156434  1.241007  1.348155
31.000000  0.000000  0.000000  1.306616  1.418369
31.100000  0.587785  0.156434  1.359300  1.466319
31.200000  0.951057  0.309017  1.398502  1.491206
31.300000  0.951057  0.453990  1.423796  1.492593
31.400000  0.587785  0.587785  1.434898  1.470415
31.500000 -0.000000  0.707107  1.431662  1.424978
31.600000 -0.587785  0.809017  1.414089  1.356957
31.700000 -0.951057  0.891007  1.382321  1.267386
31.800000 -0.951057  0.951057  1.336645  1.157640
31.900000 -0.587785  0.987688  1.277486  1.029416
32.000000 -0.000000  1.000000  1.205406  0.884705
32.100000  0.587785  0.987688  1.121099  0.725764
32.200000  0.951057  0.951057  1.025381  0.555079
32.300000  0.951057  0.891007  0.919187  0.375323
32.400000  0.587785  0.809017  0.803556  0.189321
32.500000  0.000000  0.707107  0.679626  0.000000
32.600000 -0.587785  0.587785  0.548620 -0.189656
32.700000 -0.951057  0.453990  0.411835 -0.376653
32.800000 -0.951057  0.309017  0.270628 -0.558030
32.900000 -0.587785  0.156434  0.126405 -0.730915
33.000000 -0.000000  0.000000 -0.019397 -0.892560
33.100000  0.587785 -0.156434 -0.165320 -1.040394
33.200000  0.951057 -0.309017 -0.309903 -1.172057
33.300000  0.951057 -0.453990 -0.451695 -1.285442
33.400000  0.587785 -0.587785 -0.589270 -1.378727
33.500000  0.000000 -0.707107 -0.721241 -1.450404
33.600000 -0.587785 -0.809017 -0.846273 -1.499304
33.700000 -0.951057 -0.891007 -0.963100 -1.524615
33.800000 -0.951057 -0.951057 -1.070535 -1.525900
33.900000 -0.587785 -0.987688 -1.167481 -1.503096
34.000000  0.000000 -1.000000 -1.252947 -1.456523
34.100000  0.587785 -0.987688 -1.326051 -1.386878
34.200000  0.951057 -0.951057 -1.386037 -1.295221
34.300000  0.951057 -0.891007 -1.432277 -1.182964
34.400000  0.587785 -0.809017 -1.464278 -1.051847
34.500000  0.000000 -0.707107 -1.481692 -0.903907
34.600000 -0.587785 -0.587785 -1.484315 -0.741456
34.700000 -0.951057 -0.453990 -1.472090 -0.567033
34.800000 -0.951057 -0.309017 -1.445109 -0.383375
34.900000 -0.587785 -0.156434 -1.403613 -0.193367
35.000000 -0.000000 -0.000000 -1.347989 -0.000000
35.100000  0.587785  0.156434 -1.278764  0.193678
35.200000  0.951057  0.309017 -1.196607  0.384610
35.300000  0.951057  0.453990 -1.102312  0.569774
35.400000  0.587785  0.587785 -0.996801  0.746238
35.500000 -0.000000  0.707107 -0.881109  0.911201
35.600000 -0.587785  0.809017 -0.756373  1.062041
35.700000 -0.951057  0.891007 -0.623825  1.196351
35.800000 -0.951057  0.951057 -0.484777  1.311987
35.900000 -0.587785  0.987688 -0.340610  1.407092
36.000000 -0.000000  1.000000 -0.192755  1.480132
36.100000  0.587785  0.987688 -0.042688  1.529919
36.200000  0.951057  0.951057  0.108095  1.555633
36.300000  0.951057  0.891007  0.258083  1.556829
36.400000  0.587785  0.809017  0.405775  1.533450
36.500000  0.000000  0.707107  0.549687  1.485829
36.600000 -0.587785  0.587785  0.688370  1.414680
36.700000 -0.951057  0.453990  0.820428  1.321091
36.800000 -0.951057  0.309017  0.944524  1.206506
36.900000 -0.587785  0.156434  1.059401  1.072703
37.000000 -0.000000  0.000000  1.163893  0.921766
37.100000  0.587785 -0.156434  1.256934  0.756052
37.200000  0.951057 -0.309017  1.337571  0.578155
37.300000  0.951057 -0.453990  1.404974  0.390868
37.400000  0.587785 -0.587785  1.458444  0.197133
37.500000  0.000000 -0.707107  1.497420  0.000000
37.600000 -0.587785 -0.809017  1.521486 -0.197423
37.700000 -0.951057 -0.891007  1.530373 -0.392020
37.800000 -0.951057 -0.951057  1.523965 -0.580713
37.900000 -0.587785 -0.987688  1.502299 -0.760515
38.000000 -0.000000 -1.000000  1.465565 -0.928573
38.100000  0.587785 -0.987688  1.414102 -1.082218
38.200000  0.951057 -0.951057  1.348400 -1.219001
38.300000  0.951057 -0.891007  1.269091 -1.336739
38.400000  0.587785 -0.809017  1.176946 -1.433546
38.500000 -0.000000 -0.707107  1.072863 -1.507863
38.600000 -0.587785 -0.587785  0.957865 -1.558484
38.700000 -0.951057 -0.453990  0.833082 -1.584578
38.800000 -0.951057 -0.309017  0.699747 -1.585697
38.900000 -0.587785 -0.156434  0.559179 -1.561787
39.000000  0.000000  0.000000  0.412774 -1.513192
39.100000  0.587785  0.156434  0.261987 -1.440645
39.200000  0.951057  0.309017  0.108319 -1.345256
39.300000  0.951057  0.453990 -0.046697 -1.228501
39.400000  0.587785  0.587785 -0.201510 -1.092192
39.500000 -0.000000  0.707107 -0.354571 -0.938456
39.600000 -0.587785  0.809017 -0.504346 -0.769696
39.700000 -0.951057  0.891007 -0.649328 -0.588554
39.800000 -0.951057  0.951057 -0.788060 -0.397875
39.900000 -0.587785  0.987688 -0.919141 -0.200655
40.000000  0.000000  1.000000 -1.041248  0.000000
40.100000  0.587785  0.987688 -1.153142  0.200927
40.200000  0.951057  0.951057 -1.253687  0.398955
40.300000  0.951057  0.891007 -1.341858  0.590952
40.400000  0.587785  0.809017 -1.416752  0.773880
40.500000 -0.000000  0.707107 -1.477597  0.944838
40.600000 -0.587785  0.587785 -1.523762  1.101112
40.700000 -0.951057  0.453990 -1.554759  1.240214
40.800000 -0.951057  0.309017 -1.570254  1.359925
40.900000 -0.587785  0.156434 -1.570068  1.458331
41.000000  0.000000 -0.000000 -1.554175  1.533849
41.100000  0.587785 -0.156434 -1.522711  1.585256
41.200000  0.951057 -0.309017 -1.475964  1.611711
41.300000  0.951057 -0.453990 -1.414378  1.612761
41.400000  0.587785 -0.587785 -1.338546  1.588359
41.500000 -0.000000 -0.707107 -1.249203  1.538855
41.600000 -0.587785 -0.809017 -1.147223  1.464999
41.700000 -0.951057 -0.891007 -1.033606  1.367926
41.800000 -0.951057 -0.951057 -0.909470  1.249138
41.900000 -0.587785 -0.987688 -0.776042  1.110482
42.000000  0.000000 -1.000000 -0.634642  0.954122
42.100000  0.587785 -0.987688 -0.486672  0.782504
42.200000  0.951057 -0.951057 -0.333604  0.598317
42.300000  0.951057 -0.891007 -0.176961  0.404454
42.400000  0.587785 -0.809017 -0.018304  0.203963
42.500000 -0.000000 -0.707107  0.140780 -0.000000
42.600000 -0.587785 -0.587785  0.298702 -0.204219
42.700000 -0.951057 -0.453990  0.453878 -0.405471
42.800000 -0.951057 -0.309017  0.604753 -0.600575
42.900000 -0.587785 -0.156434  0.749808 -0.786442
43.000000  0.000000  0.000000  0.887585 -0.960129
43.100000  0.587785  0.156434  1.016693 -1.118877
43.200000  0.951057  0.309017  1.135827 -1.260162
43.300000  0.951057  0.453990  1.243781 -1.381732
43.400000  0.587785  0.587785  1.339456 -1.481645
43.500000 -0.000000  0.707107  1.421877 -1.558296
43.600000 -0.587785  0.809017  1.490200 -1.610447
43.700000 -0.951057  0.891007  1.543720 -1.637244
43.800000 -0.951057  0.951057  1.581879 -1.638235
43.900000 -0.587785  0.987688  1.604273 -1.613372
44.000000  0.000000  1.000000  1.610655 -1.563016
44.100000  0.587785  0.987688  1.600936 -1.487933
44.200000  0.951057  0.951057  1.575191 -1.389276
44.300000  0.951057  0.891007  1.533654 -1.268576
44.400000  0.587785  0.809017  1.476717 -1.127711
44.500000 -0.000000  0.707107  1.404928 -0.968882
44.600000 -0.587785  0.587785  1.318984 -0.794573
44.700000 -0.951057  0.453990  1.219723 -0.607519
44.800000 -0.951057  0.309017  1.108120 -0.410656
44.900000 -0.587785  0.156434  0.985274 -0.207081
45.000000  0.000000 -0.000000  0.852397  0.000000
45.100000  0.587785 -0.156434  0.710806  0.207323
45.200000  0.951057 -0.309017  0.561904  0.411616
45.300000  0.951057 -0.453990  0.407171  0.609650
45.400000  0.587785 -0.587785  0.248146  0.798293
45.500000 -0.000000 -0.707107  0.086416  0.974555
45.600000 -0.587785 -0.809017 -0.076407  1.135640
45.700000 -0.951057 -0.891007 -0.238694  1.278987
45.800000 -0.951057 -0.951057 -0.398821  1.402315
45.900000 -0.587785 -0.987688 -0.555183  1.503653
46.000000  0.000000 -1.000000 -0.706210  1.581377
46.100000  0.587785 -0.987688 -0.850384  1.634232
46.200000  0.951057 -0.951057 -0.986253  1.661357
46.300000  0.951057 -0.891007 -1.112445  1.662294
46.400000  0.587785 -0.809017 -1.227686  1.636999
46.500000 -0.000000 -0.707107 -1.330807  1.585842
46.600000 -0.587785 -0.587785 -1.420759  1.509601
46.700000 -0.951057 -0.453990 -1.496626  1.409451
46.800000 -0.951057 -0.309017 -1.557628  1.286947
46.900000 -0.587785 -0.156434 -1.603135  1.143997
47.000000  0.000000  0.000000 -1.632671  0.982834
47.100000  0.587785  0.156434 -1.645919  0.805984
47.200000  0.951057  0.309017 -1.642725  0.616219
47.300000  0.951057  0.453990 -1.623098  0.416521
47.400000  0.587785  0.587785 -1.587213  0.210031
47.500000 -0.000000  0.707107 -1.535406 -0.000000
47.600000 -0.587785  0.809017 -1.468176 -0.210260
47.700000 -0.951057  0.891007 -1.386174 -0.417431
47.800000 -0.951057  0.951057 -1.290201 -0.618239
47.900000 -0.587785  0.987688 -1.181199 -0.809508
48.000000  0.000000  1.000000 -1.060241 -0.988209
48.100000  0.587785  0.987688 -0.928522 -1.151508
48.200000  0.951057  0.951057 -0.787344 -1.296810
48.300000  0.951057  0.891007 -0.638109 -1.421804
48.400000  0.587785  0.809017 -0.482298 -1.524494
48.500000 -0.000000  0.707107 -0.321461 -1.603236
48.600000 -0.587785  0.587785 -0.157202 -1.656761
48.700000 -0.951057  0.453990  0.008841 -1.684199
48.800000 -0.951057  0.309017  0.175010 -1.685088
48.900000 -0.587785  0.156434  0.339642 -1.659387
49.000000  0.000000 -0.000000  0.501088 -1.607472
49.100000  0.587785 -0.156434  0.657729 -1.530136
49.200000  0.951057 -0.309017  0.807992 -1.428573
49.300000  0.951057 -0.453990  0.950366 -1.304361
49.400000  0.587785 -0.587785  1.083417 -1.159436
49.500000 -0.000000 -0.707107  1.205802 -0.996064
49.600000 -0.587785 -0.809017  1.316283 -0.816805
49.700000 -0.951057 -0.891007  1.413739 -0.624470
49.800000 -0.951057 -0.951057  1.497181 -0.422084
49.900000 -0.587785 -0.987688  1.565755 -0.212828
50.000000  0.000000 -1.000000  1.618758  0.000000
50.100000  0.587785 -0.987688  1.655638  0.213046
50.200000  0.951057 -0.951057  1.676009  0.422948
50.300000  0.951057 -0.891007  1.679644  0.626389
50.400000  0.587785 -0.809017  1.666489  0.820152
50.500000 -0.000000 -0.707107  1.636652  1.001170
50.600000 -0.587785 -0.587785  1.590413  1.166571
50.700000 -0.951057 -0.453990  1.528213  1.313731
50.800000 -0.951057 -0.309017  1.450656  1.440308
50.900000 -0.587785 -0.156434  1.358498  1.544284
51.000000  0.000000  0.000000  1.252644  1.623996
51.100000  0.587785  0.156434  1.134135  1.678160
51.200000  0.951057  0.309017  1.004142  1.705897
